fall_year,spring_year,year_str,geo_id_b2020,geo_nm_b2020,grade,count,basez
2020,2021,2020-2021,3.7063E+14,Block 2003,9,3,2
2021,2022,2021-2022,3.7063E+14,Block 2003,9,1,0
2022,2023,2022-2023,3.7063E+14,Block 2003,9,2,2
2023,2024,2023-2024,3.7063E+14,Block 2003,9,4,3
2024,2025,2024-2025,3.7063E+14,Block 2003,9,11,3
2020,2021,2020-2021,3.7063E+14,Block 2003,10,1,1
2023,2024,2023-2024,3.7063E+14,Block 2003,10,3,2
2024,2025,2024-2025,3.7063E+14,Block 2003,10,4,4
2020,2021,2020-2021,3.7063E+14,Block 2003,11,3,1
2021,2022,2021-2022,3.7063E+14,Block 2003,11,2,2
2023,2024,2023-2024,3.7063E+14,Block 2003,11,2,1
2024,2025,2024-2025,3.7063E+14,Block 2003,11,2,2
2020,2021,2020-2021,3.7063E+14,Block 2003,12,1,0
2021,2022,2021-2022,3.7063E+14,Block 2003,12,3,1
2022,2023,2022-2023,3.7063E+14,Block 2003,12,1,1
2023,2024,2023-2024,3.7063E+14,Block 2003,12,4,3
2024,2025,2024-2025,3.7063E+14,Block 2003,12,3,2
2020,2021,2020-2021,3.7063E+14,Block 2004,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 2004,4,1,1
2021,2022,2021-2022,3.7063E+14,Block 2004,4,1,1
2020,2021,2020-2021,3.7063E+14,Block 2004,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 2004,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 2004,6,1,0
2020,2021,2020-2021,3.7063E+14,Block 2004,9,1,1
2021,2022,2021-2022,3.7063E+14,Block 2004,9,1,0
2024,2025,2024-2025,3.7063E+14,Block 2004,9,1,0
2020,2021,2020-2021,3.7063E+14,Block 2004,10,1,1
2021,2022,2021-2022,3.7063E+14,Block 2004,10,1,1
2022,2023,2022-2023,3.7063E+14,Block 2004,10,1,1
2021,2022,2021-2022,3.7063E+14,Block 2004,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 2004,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 2005,-1,1,0
2021,2022,2021-2022,3.7063E+14,Block 2005,0,1,0
2023,2024,2023-2024,3.7063E+14,Block 2005,0,1,0
2024,2025,2024-2025,3.7063E+14,Block 2005,0,1,0
2020,2021,2020-2021,3.7063E+14,Block 2005,1,1,0
2022,2023,2022-2023,3.7063E+14,Block 2005,1,2,0
2024,2025,2024-2025,3.7063E+14,Block 2005,1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2005,2,1,0
2021,2022,2021-2022,3.7063E+14,Block 2005,2,1,0
2023,2024,2023-2024,3.7063E+14,Block 2005,2,2,0
2021,2022,2021-2022,3.7063E+14,Block 2005,3,1,0
2022,2023,2022-2023,3.7063E+14,Block 2005,3,2,0
2024,2025,2024-2025,3.7063E+14,Block 2005,3,2,0
2020,2021,2020-2021,3.7063E+14,Block 2005,4,1,0
2022,2023,2022-2023,3.7063E+14,Block 2005,4,1,0
2023,2024,2023-2024,3.7063E+14,Block 2005,4,2,0
2021,2022,2021-2022,3.7063E+14,Block 2005,5,1,0
2023,2024,2023-2024,3.7063E+14,Block 2005,5,1,0
2024,2025,2024-2025,3.7063E+14,Block 2005,5,1,0
2020,2021,2020-2021,3.7063E+14,Block 2005,6,1,0
2022,2023,2022-2023,3.7063E+14,Block 2005,6,1,0
2024,2025,2024-2025,3.7063E+14,Block 2005,6,1,0
2021,2022,2021-2022,3.7063E+14,Block 2005,7,1,0
2023,2024,2023-2024,3.7063E+14,Block 2005,7,1,0
2020,2021,2020-2021,3.7063E+14,Block 2005,8,2,0
2022,2023,2022-2023,3.7063E+14,Block 2005,8,1,0
2024,2025,2024-2025,3.7063E+14,Block 2005,8,1,0
2020,2021,2020-2021,3.7063E+14,Block 2005,9,1,1
2021,2022,2021-2022,3.7063E+14,Block 2005,9,3,0
2023,2024,2023-2024,3.7063E+14,Block 2005,9,1,1
2020,2021,2020-2021,3.7063E+14,Block 2005,10,1,1
2021,2022,2021-2022,3.7063E+14,Block 2005,10,1,1
2022,2023,2022-2023,3.7063E+14,Block 2005,10,3,0
2024,2025,2024-2025,3.7063E+14,Block 2005,10,2,1
2020,2021,2020-2021,3.7063E+14,Block 2005,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 2005,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 2005,11,1,1
2023,2024,2023-2024,3.7063E+14,Block 2005,11,3,0
2024,2025,2024-2025,3.7063E+14,Block 2005,11,1,0
2021,2022,2021-2022,3.7063E+14,Block 2005,12,1,1
2022,2023,2022-2023,3.7063E+14,Block 2005,12,1,1
2023,2024,2023-2024,3.7063E+14,Block 2005,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 2005,12,2,0
2024,2025,2024-2025,3.7063E+14,Block 2006,-1,1,0
2024,2025,2024-2025,3.7063E+14,Block 2006,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 2006,1,1,0
2024,2025,2024-2025,3.7063E+14,Block 2006,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 2006,2,1,0
2023,2024,2023-2024,3.7063E+14,Block 2006,3,1,0
2024,2025,2024-2025,3.7063E+14,Block 2006,4,1,0
2020,2021,2020-2021,3.7063E+14,Block 2006,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 2006,5,1,1
2023,2024,2023-2024,3.7063E+14,Block 2006,7,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,8,1,1
2022,2023,2022-2023,3.7063E+14,Block 2006,9,1,1
2020,2021,2020-2021,3.7063E+14,Block 2006,10,1,1
2023,2024,2023-2024,3.7063E+14,Block 2006,10,1,1
2021,2022,2021-2022,3.7063E+14,Block 2006,11,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 2006,12,2,2
2023,2024,2023-2024,3.7063E+14,Block 2009,-2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2009,6,1,1
2021,2022,2021-2022,3.7063E+14,Block 2009,7,1,1
2022,2023,2022-2023,3.7063E+14,Block 2009,8,1,0
2023,2024,2023-2024,3.7063E+14,Block 2009,9,1,0
2022,2023,2022-2023,3.7063E+14,Block 2011,-2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2011,-1,1,0
2023,2024,2023-2024,3.7063E+14,Block 2011,-1,1,0
2021,2022,2021-2022,3.7063E+14,Block 2011,0,1,0
2020,2021,2020-2021,3.7063E+14,Block 2011,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 2011,1,2,1
2020,2021,2020-2021,3.7063E+14,Block 2011,2,1,1
2021,2022,2021-2022,3.7063E+14,Block 2011,2,1,1
2023,2024,2023-2024,3.7063E+14,Block 2011,2,2,1
2021,2022,2021-2022,3.7063E+14,Block 2011,3,1,0
2022,2023,2022-2023,3.7063E+14,Block 2011,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 2011,4,2,1
2022,2023,2022-2023,3.7063E+14,Block 2011,4,2,1
2023,2024,2023-2024,3.7063E+14,Block 2011,4,1,1
2020,2021,2020-2021,3.7063E+14,Block 2011,5,2,0
2021,2022,2021-2022,3.7063E+14,Block 2011,5,2,1
2023,2024,2023-2024,3.7063E+14,Block 2011,5,2,1
2020,2021,2020-2021,3.7063E+14,Block 2011,6,2,1
2021,2022,2021-2022,3.7063E+14,Block 2011,6,2,0
2022,2023,2022-2023,3.7063E+14,Block 2011,6,3,1
2024,2025,2024-2025,3.7063E+14,Block 2011,6,1,0
2021,2022,2021-2022,3.7063E+14,Block 2011,7,1,0
2022,2023,2022-2023,3.7063E+14,Block 2011,7,2,0
2023,2024,2023-2024,3.7063E+14,Block 2011,7,2,1
2024,2025,2024-2025,3.7063E+14,Block 2011,7,1,1
2022,2023,2022-2023,3.7063E+14,Block 2011,8,1,0
2023,2024,2023-2024,3.7063E+14,Block 2011,8,2,0
2024,2025,2024-2025,3.7063E+14,Block 2011,8,2,2
2022,2023,2022-2023,3.7063E+14,Block 2011,9,1,1
2023,2024,2023-2024,3.7063E+14,Block 2011,9,1,0
2024,2025,2024-2025,3.7063E+14,Block 2011,9,2,1
2023,2024,2023-2024,3.7063E+14,Block 2011,10,1,1
2024,2025,2024-2025,3.7063E+14,Block 2011,10,1,0
2020,2021,2020-2021,3.7063E+14,Block 2011,11,1,1
2024,2025,2024-2025,3.7063E+14,Block 2011,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 2011,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 2011,12,1,1
2020,2021,2020-2021,3.7063E+14,Block 2012,9,1,0
2021,2022,2021-2022,3.7063E+14,Block 2012,9,1,1
2023,2024,2023-2024,3.7063E+14,Block 2012,9,1,1
2020,2021,2020-2021,3.7063E+14,Block 2012,10,2,0
2021,2022,2021-2022,3.7063E+14,Block 2012,10,1,0
2022,2023,2022-2023,3.7063E+14,Block 2012,10,2,1
2024,2025,2024-2025,3.7063E+14,Block 2012,10,1,1
2021,2022,2021-2022,3.7063E+14,Block 2012,11,2,0
2022,2023,2022-2023,3.7063E+14,Block 2012,11,1,0
2023,2024,2023-2024,3.7063E+14,Block 2012,11,2,1
2022,2023,2022-2023,3.7063E+14,Block 2012,12,2,0
2023,2024,2023-2024,3.7063E+14,Block 2012,12,1,0
2024,2025,2024-2025,3.7063E+14,Block 2012,12,1,1
2022,2023,2022-2023,3.7063E+14,Block 2013,0,1,1
2024,2025,2024-2025,3.7063E+14,Block 2013,0,1,1
2023,2024,2023-2024,3.7063E+14,Block 2013,1,1,1
2024,2025,2024-2025,3.7063E+14,Block 2013,2,1,1
2020,2021,2020-2021,3.7063E+14,Block 2015,6,1,0
2021,2022,2021-2022,3.7063E+14,Block 2015,7,1,0
2022,2023,2022-2023,3.7063E+14,Block 2015,8,1,0
2023,2024,2023-2024,3.7063E+14,Block 2015,9,1,0
2024,2025,2024-2025,3.7063E+14,Block 2015,10,1,0
2023,2024,2023-2024,3.7063E+14,Block 2016,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2016,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 2016,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 2016,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 2016,2,1,1
2023,2024,2023-2024,3.7063E+14,Block 2016,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 2016,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 2016,6,1,1
2022,2023,2022-2023,3.7063E+14,Block 2016,7,1,1
2021,2022,2021-2022,3.7063E+14,Block 2016,8,1,1
2023,2024,2023-2024,3.7063E+14,Block 2016,8,1,1
2020,2021,2020-2021,3.7063E+14,Block 2016,9,1,0
2022,2023,2022-2023,3.7063E+14,Block 2016,9,1,1
2024,2025,2024-2025,3.7063E+14,Block 2016,9,2,2
2021,2022,2021-2022,3.7063E+14,Block 2016,10,1,0
2022,2023,2022-2023,3.7063E+14,Block 2016,11,1,0
2023,2024,2023-2024,3.7063E+14,Block 2016,12,1,0
2024,2025,2024-2025,3.7063E+14,Block 2021,1,1,0
2024,2025,2024-2025,3.7063E+14,Block 2021,5,1,1
2023,2024,2023-2024,3.7063E+14,Block 2021,9,1,1
2024,2025,2024-2025,3.7063E+14,Block 2021,9,1,0
2023,2024,2023-2024,3.7063E+14,Block 2021,10,1,1
2024,2025,2024-2025,3.7063E+14,Block 2021,10,1,1
2024,2025,2024-2025,3.7063E+14,Block 2021,11,2,2
2022,2023,2022-2023,3.7063E+14,Block 2024,0,1,1
2023,2024,2023-2024,3.7063E+14,Block 2024,1,1,1
2024,2025,2024-2025,3.7063E+14,Block 2024,1,1,1
2020,2021,2020-2021,3.7063E+14,Block 2024,4,1,1
2020,2021,2020-2021,3.7063E+14,Block 2024,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 2024,5,1,1
2024,2025,2024-2025,3.7063E+14,Block 2024,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 2024,6,1,1
2022,2023,2022-2023,3.7063E+14,Block 2024,6,1,1
2022,2023,2022-2023,3.7063E+14,Block 2024,7,1,1
2023,2024,2023-2024,3.7063E+14,Block 2024,7,1,1
2023,2024,2023-2024,3.7063E+14,Block 2024,8,1,1
2024,2025,2024-2025,3.7063E+14,Block 2024,9,1,1
2024,2025,2024-2025,3.7063E+14,Block 2025,-2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2025,-1,1,0
2022,2023,2022-2023,3.7063E+14,Block 2025,-1,1,0
2021,2022,2021-2022,3.7063E+14,Block 2025,0,1,1
2022,2023,2022-2023,3.7063E+14,Block 2025,0,3,3
2023,2024,2023-2024,3.7063E+14,Block 2025,0,2,2
2024,2025,2024-2025,3.7063E+14,Block 2025,0,2,1
2020,2021,2020-2021,3.7063E+14,Block 2025,1,3,1
2022,2023,2022-2023,3.7063E+14,Block 2025,1,4,3
2023,2024,2023-2024,3.7063E+14,Block 2025,1,2,2
2024,2025,2024-2025,3.7063E+14,Block 2025,1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2025,2,2,2
2022,2023,2022-2023,3.7063E+14,Block 2025,2,4,2
2023,2024,2023-2024,3.7063E+14,Block 2025,2,2,1
2024,2025,2024-2025,3.7063E+14,Block 2025,2,1,1
2020,2021,2020-2021,3.7063E+14,Block 2025,3,4,4
2022,2023,2022-2023,3.7063E+14,Block 2025,3,1,1
2023,2024,2023-2024,3.7063E+14,Block 2025,3,2,0
2024,2025,2024-2025,3.7063E+14,Block 2025,3,3,1
2020,2021,2020-2021,3.7063E+14,Block 2025,4,1,1
2021,2022,2021-2022,3.7063E+14,Block 2025,4,4,4
2022,2023,2022-2023,3.7063E+14,Block 2025,4,3,3
2023,2024,2023-2024,3.7063E+14,Block 2025,4,1,1
2024,2025,2024-2025,3.7063E+14,Block 2025,4,2,1
2022,2023,2022-2023,3.7063E+14,Block 2025,5,1,1
2023,2024,2023-2024,3.7063E+14,Block 2025,5,3,2
2024,2025,2024-2025,3.7063E+14,Block 2025,5,2,0
2020,2021,2020-2021,3.7063E+14,Block 2025,6,1,0
2022,2023,2022-2023,3.7063E+14,Block 2025,6,1,1
2023,2024,2023-2024,3.7063E+14,Block 2025,6,3,3
2024,2025,2024-2025,3.7063E+14,Block 2025,6,4,0
2020,2021,2020-2021,3.7063E+14,Block 2025,7,1,1
2022,2023,2022-2023,3.7063E+14,Block 2025,7,3,2
2023,2024,2023-2024,3.7063E+14,Block 2025,7,1,1
2024,2025,2024-2025,3.7063E+14,Block 2025,7,2,2
2022,2023,2022-2023,3.7063E+14,Block 2025,8,5,3
2023,2024,2023-2024,3.7063E+14,Block 2025,8,1,1
2022,2023,2022-2023,3.7063E+14,Block 2025,9,4,3
2023,2024,2023-2024,3.7063E+14,Block 2025,9,4,1
2024,2025,2024-2025,3.7063E+14,Block 2025,9,3,1
2022,2023,2022-2023,3.7063E+14,Block 2025,10,1,0
2023,2024,2023-2024,3.7063E+14,Block 2025,10,1,1
2024,2025,2024-2025,3.7063E+14,Block 2025,10,2,1
2020,2021,2020-2021,3.7063E+14,Block 2025,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 2025,11,3,3
2023,2024,2023-2024,3.7063E+14,Block 2025,11,1,0
2024,2025,2024-2025,3.7063E+14,Block 2025,11,1,0
2020,2021,2020-2021,3.7063E+14,Block 2025,12,2,2
2021,2022,2021-2022,3.7063E+14,Block 2025,12,1,1
2023,2024,2023-2024,3.7063E+14,Block 2025,12,2,2
2024,2025,2024-2025,3.7063E+14,Block 2025,12,3,2
2023,2024,2023-2024,3.7063E+14,Block 2026,-3,1,0
2020,2021,2020-2021,3.7063E+14,Block 2026,-2,1,0
2022,2023,2022-2023,3.7063E+14,Block 2026,-1,1,0
2024,2025,2024-2025,3.7063E+14,Block 2026,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2026,0,4,3
2021,2022,2021-2022,3.7063E+14,Block 2026,0,3,3
2022,2023,2022-2023,3.7063E+14,Block 2026,0,1,1
2024,2025,2024-2025,3.7063E+14,Block 2026,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 2026,1,3,3
2022,2023,2022-2023,3.7063E+14,Block 2026,1,1,1
2023,2024,2023-2024,3.7063E+14,Block 2026,1,3,3
2020,2021,2020-2021,3.7063E+14,Block 2026,2,1,1
2023,2024,2023-2024,3.7063E+14,Block 2026,2,1,1
2024,2025,2024-2025,3.7063E+14,Block 2026,2,2,1
2020,2021,2020-2021,3.7063E+14,Block 2026,3,1,1
2021,2022,2021-2022,3.7063E+14,Block 2026,3,1,1
2023,2024,2023-2024,3.7063E+14,Block 2026,3,2,2
2024,2025,2024-2025,3.7063E+14,Block 2026,3,1,1
2021,2022,2021-2022,3.7063E+14,Block 2026,4,2,2
2022,2023,2022-2023,3.7063E+14,Block 2026,4,1,1
2024,2025,2024-2025,3.7063E+14,Block 2026,4,1,1
2020,2021,2020-2021,3.7063E+14,Block 2026,5,1,0
2022,2023,2022-2023,3.7063E+14,Block 2026,5,1,1
2023,2024,2023-2024,3.7063E+14,Block 2026,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 2026,6,2,1
2024,2025,2024-2025,3.7063E+14,Block 2026,6,1,0
2020,2021,2020-2021,3.7063E+14,Block 2026,7,1,0
2021,2022,2021-2022,3.7063E+14,Block 2026,7,1,0
2022,2023,2022-2023,3.7063E+14,Block 2026,7,1,0
2021,2022,2021-2022,3.7063E+14,Block 2026,8,2,1
2022,2023,2022-2023,3.7063E+14,Block 2026,8,1,0
2023,2024,2023-2024,3.7063E+14,Block 2026,8,1,0
2021,2022,2021-2022,3.7063E+14,Block 2026,9,1,1
2022,2023,2022-2023,3.7063E+14,Block 2026,9,4,3
2023,2024,2023-2024,3.7063E+14,Block 2026,9,2,1
2024,2025,2024-2025,3.7063E+14,Block 2026,9,1,1
2020,2021,2020-2021,3.7063E+14,Block 2026,10,1,1
2022,2023,2022-2023,3.7063E+14,Block 2026,10,2,1
2023,2024,2023-2024,3.7063E+14,Block 2026,10,4,2
2024,2025,2024-2025,3.7063E+14,Block 2026,10,1,1
2020,2021,2020-2021,3.7063E+14,Block 2026,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 2026,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 2026,11,1,1
2023,2024,2023-2024,3.7063E+14,Block 2026,11,1,1
2024,2025,2024-2025,3.7063E+14,Block 2026,11,3,2
2021,2022,2021-2022,3.7063E+14,Block 2026,12,1,1
2022,2023,2022-2023,3.7063E+14,Block 2026,12,1,1
2023,2024,2023-2024,3.7063E+14,Block 2026,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 2026,12,1,1
2022,2023,2022-2023,3.7063E+14,Block 2027,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 2027,3,1,0
2022,2023,2022-2023,3.7063E+14,Block 2027,12,1,0
2022,2023,2022-2023,3.7063E+14,Block 2028,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2028,0,4,4
2021,2022,2021-2022,3.7063E+14,Block 2028,0,1,0
2022,2023,2022-2023,3.7063E+14,Block 2028,0,2,1
2023,2024,2023-2024,3.7063E+14,Block 2028,0,1,0
2020,2021,2020-2021,3.7063E+14,Block 2028,1,2,0
2021,2022,2021-2022,3.7063E+14,Block 2028,1,2,2
2023,2024,2023-2024,3.7063E+14,Block 2028,1,1,0
2024,2025,2024-2025,3.7063E+14,Block 2028,1,1,0
2021,2022,2021-2022,3.7063E+14,Block 2028,2,2,1
2022,2023,2022-2023,3.7063E+14,Block 2028,2,2,2
2024,2025,2024-2025,3.7063E+14,Block 2028,2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2028,3,1,0
2022,2023,2022-2023,3.7063E+14,Block 2028,3,1,0
2020,2021,2020-2021,3.7063E+14,Block 2028,4,1,1
2023,2024,2023-2024,3.7063E+14,Block 2028,4,1,0
2021,2022,2021-2022,3.7063E+14,Block 2028,5,1,1
2022,2023,2022-2023,3.7063E+14,Block 2028,5,5,3
2024,2025,2024-2025,3.7063E+14,Block 2028,5,1,0
2020,2021,2020-2021,3.7063E+14,Block 2028,6,1,1
2023,2024,2023-2024,3.7063E+14,Block 2028,6,1,0
2020,2021,2020-2021,3.7063E+14,Block 2028,7,1,1
2022,2023,2022-2023,3.7063E+14,Block 2028,7,1,0
2024,2025,2024-2025,3.7063E+14,Block 2028,7,2,0
2020,2021,2020-2021,3.7063E+14,Block 2028,8,1,0
2021,2022,2021-2022,3.7063E+14,Block 2028,8,1,1
2021,2022,2021-2022,3.7063E+14,Block 2028,9,1,0
2023,2024,2023-2024,3.7063E+14,Block 2028,9,1,0
2022,2023,2022-2023,3.7063E+14,Block 2028,10,2,0
2024,2025,2024-2025,3.7063E+14,Block 2028,10,1,0
2022,2023,2022-2023,3.7063E+14,Block 2028,11,1,1
2023,2024,2023-2024,3.7063E+14,Block 2028,11,2,0
2022,2023,2022-2023,3.7063E+14,Block 2028,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 2028,12,2,0
2023,2024,2023-2024,3.7063E+14,Block 2029,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 2029,5,1,1
2020,2021,2020-2021,3.7063E+14,Block 2029,6,1,1
2020,2021,2020-2021,3.7063E+14,Block 2029,9,1,0
2021,2022,2021-2022,3.7063E+14,Block 2029,9,1,1
2020,2021,2020-2021,3.7063E+14,Block 2029,10,1,0
2021,2022,2021-2022,3.7063E+14,Block 2029,10,1,0
2022,2023,2022-2023,3.7063E+14,Block 2029,10,1,0
2022,2023,2022-2023,3.7063E+14,Block 2029,11,1,0
2023,2024,2023-2024,3.7063E+14,Block 2029,11,1,0
2023,2024,2023-2024,3.7063E+14,Block 2029,12,1,0
2024,2025,2024-2025,3.7063E+14,Block 2029,12,1,0
2020,2021,2020-2021,3.7063E+14,Block 2035,-9,1,1
2020,2021,2020-2021,3.7063E+14,Block 2035,-3,1,0
2022,2023,2022-2023,3.7063E+14,Block 2035,-1,1,0
2023,2024,2023-2024,3.7063E+14,Block 2035,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2035,0,2,1
2021,2022,2021-2022,3.7063E+14,Block 2035,0,2,2
2023,2024,2023-2024,3.7063E+14,Block 2035,0,1,0
2024,2025,2024-2025,3.7063E+14,Block 2035,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 2035,1,1,0
2022,2023,2022-2023,3.7063E+14,Block 2035,1,1,1
2023,2024,2023-2024,3.7063E+14,Block 2035,1,1,1
2024,2025,2024-2025,3.7063E+14,Block 2035,1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2035,2,1,0
2021,2022,2021-2022,3.7063E+14,Block 2035,2,1,0
2022,2023,2022-2023,3.7063E+14,Block 2035,2,2,0
2024,2025,2024-2025,3.7063E+14,Block 2035,2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2035,3,1,1
2021,2022,2021-2022,3.7063E+14,Block 2035,3,2,1
2023,2024,2023-2024,3.7063E+14,Block 2035,3,1,0
2020,2021,2020-2021,3.7063E+14,Block 2035,4,2,0
2021,2022,2021-2022,3.7063E+14,Block 2035,4,1,1
2022,2023,2022-2023,3.7063E+14,Block 2035,4,3,1
2023,2024,2023-2024,3.7063E+14,Block 2035,4,2,1
2024,2025,2024-2025,3.7063E+14,Block 2035,4,2,0
2021,2022,2021-2022,3.7063E+14,Block 2035,5,1,0
2022,2023,2022-2023,3.7063E+14,Block 2035,5,1,1
2024,2025,2024-2025,3.7063E+14,Block 2035,5,3,1
2020,2021,2020-2021,3.7063E+14,Block 2035,6,2,1
2021,2022,2021-2022,3.7063E+14,Block 2035,6,1,1
2022,2023,2022-2023,3.7063E+14,Block 2035,6,1,1
2020,2021,2020-2021,3.7063E+14,Block 2035,7,1,0
2021,2022,2021-2022,3.7063E+14,Block 2035,7,2,1
2022,2023,2022-2023,3.7063E+14,Block 2035,7,4,3
2021,2022,2021-2022,3.7063E+14,Block 2035,8,1,1
2022,2023,2022-2023,3.7063E+14,Block 2035,8,2,2
2023,2024,2023-2024,3.7063E+14,Block 2035,8,1,1
2020,2021,2020-2021,3.7063E+14,Block 2035,9,1,1
2023,2024,2023-2024,3.7063E+14,Block 2035,9,1,0
2024,2025,2024-2025,3.7063E+14,Block 2035,9,2,1
2023,2024,2023-2024,3.7063E+14,Block 2035,10,2,2
2024,2025,2024-2025,3.7063E+14,Block 2035,10,1,1
2020,2021,2020-2021,3.7063E+14,Block 2035,11,4,4
2021,2022,2021-2022,3.7063E+14,Block 2035,11,1,0
2024,2025,2024-2025,3.7063E+14,Block 2035,11,2,2
2020,2021,2020-2021,3.7063E+14,Block 2035,12,1,1
2021,2022,2021-2022,3.7063E+14,Block 2035,12,3,3
2023,2024,2023-2024,3.7063E+14,Block 2036,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2036,0,1,1
2022,2023,2022-2023,3.7063E+14,Block 2036,0,2,1
2023,2024,2023-2024,3.7063E+14,Block 2036,0,1,0
2024,2025,2024-2025,3.7063E+14,Block 2036,0,1,1
2020,2021,2020-2021,3.7063E+14,Block 2036,1,3,3
2022,2023,2022-2023,3.7063E+14,Block 2036,1,1,1
2023,2024,2023-2024,3.7063E+14,Block 2036,1,1,0
2024,2025,2024-2025,3.7063E+14,Block 2036,1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2036,2,2,2
2021,2022,2021-2022,3.7063E+14,Block 2036,2,1,1
2023,2024,2023-2024,3.7063E+14,Block 2036,2,2,2
2024,2025,2024-2025,3.7063E+14,Block 2036,2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2036,3,1,0
2024,2025,2024-2025,3.7063E+14,Block 2036,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 2036,4,2,2
2021,2022,2021-2022,3.7063E+14,Block 2036,4,2,1
2020,2021,2020-2021,3.7063E+14,Block 2036,5,2,0
2021,2022,2021-2022,3.7063E+14,Block 2036,5,1,0
2022,2023,2022-2023,3.7063E+14,Block 2036,5,1,1
2023,2024,2023-2024,3.7063E+14,Block 2036,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 2036,6,1,0
2022,2023,2022-2023,3.7063E+14,Block 2036,6,1,0
2024,2025,2024-2025,3.7063E+14,Block 2036,6,1,1
2020,2021,2020-2021,3.7063E+14,Block 2036,7,2,1
2021,2022,2021-2022,3.7063E+14,Block 2036,7,2,1
2022,2023,2022-2023,3.7063E+14,Block 2036,7,1,0
2023,2024,2023-2024,3.7063E+14,Block 2036,7,2,2
2020,2021,2020-2021,3.7063E+14,Block 2036,8,1,0
2021,2022,2021-2022,3.7063E+14,Block 2036,8,2,0
2022,2023,2022-2023,3.7063E+14,Block 2036,8,1,0
2024,2025,2024-2025,3.7063E+14,Block 2036,8,5,2
2020,2021,2020-2021,3.7063E+14,Block 2036,9,1,1
2021,2022,2021-2022,3.7063E+14,Block 2036,9,2,1
2022,2023,2022-2023,3.7063E+14,Block 2036,9,2,1
2024,2025,2024-2025,3.7063E+14,Block 2036,9,1,1
2020,2021,2020-2021,3.7063E+14,Block 2036,10,1,0
2021,2022,2021-2022,3.7063E+14,Block 2036,10,1,1
2022,2023,2022-2023,3.7063E+14,Block 2036,10,1,1
2020,2021,2020-2021,3.7063E+14,Block 2036,11,2,0
2021,2022,2021-2022,3.7063E+14,Block 2036,11,1,0
2024,2025,2024-2025,3.7063E+14,Block 2036,11,1,1
2020,2021,2020-2021,3.7063E+14,Block 2036,12,1,0
2022,2023,2022-2023,3.7063E+14,Block 2036,12,2,2
2022,2023,2022-2023,3.7063E+14,Block 2037,1,1,0
2023,2024,2023-2024,3.7063E+14,Block 2037,2,1,0
2024,2025,2024-2025,3.7063E+14,Block 2037,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 2037,7,1,0
